I#5945,8.07E-07,23.1006812,88.326906,0
I#41382,8.08E-07,22.9875187,88.8067105,0
I#40391,8.08E-07,22.1838753,88.0695186,0
I#40212,8.09E-07,22.1934797,87.9894653,0
I#40227,8.13E-07,22.1240753,88.1267526,0
I#40356,8.14E-07,22.202248,88.0470462,0
I#40357,8.16E-07,22.201997,88.0470124,0
I#40354,8.17E-07,22.1993153,88.0402808,0
I#37686,8.18E-07,23.0995758,89.0979828,0
I#40345,8.20E-07,22.1915161,88.0631334,0
I#40336,8.21E-07,22.1973033,88.033305,0
I#40326,8.24E-07,22.1434661,87.9735812,0
I#40330,8.24E-07,22.1856264,87.9832785,0
I#40121,8.26E-07,22.1883937,87.9835671,0
I#12550,8.27E-07,22.8831045,89.1172225,0
I#41381,8.28E-07,22.9971429,88.8042651,0
I#41178,8.30E-07,22.3944934,87.8082552,0
I#40379,8.31E-07,22.1835659,88.0542295,0
I#40373,8.31E-07,22.1844418,88.054105,0
I#37662,8.31E-07,23.1001322,89.0987549,0
I#40374,8.32E-07,22.1843434,88.0534252,0
I#4665,8.32E-07,22.2363453,89.0877783,0
I#40372,8.35E-07,22.1842561,88.054552,0
I#40337,8.36E-07,22.2011187,88.0473655,0
I#40375,8.38E-07,22.1839856,88.0532375,0
I#4667,8.39E-07,22.5440371,88.9704237,0
I#40390,8.41E-07,22.1837685,88.0690385,0
I#40331,8.41E-07,22.1855921,87.9830413,0
I#40371,8.41E-07,22.1836672,88.0549525,0
I#40361,8.43E-07,22.1836567,88.0671717,0
I#4685,8.43E-07,22.1437732,87.9730021,0
I#41556,8.47E-07,22.6813692,87.9892691,0
I#9016,8.48E-07,22.5614999,87.871238,0
I#2990,8.49E-07,22.9467434,88.1483678,0
I#41535,8.51E-07,22.7256519,87.9828697,0
I#40842,8.51E-07,22.7253386,87.9843175,0
I#40237,8.51E-07,22.4173787,87.8609339,0
I#41835,8.51E-07,22.6566764,88.8056529,0
I#40389,8.51E-07,22.1836567,88.0676384,0
I#37093,8.52E-07,22.1446002,88.4146439,0
I#40376,8.58E-07,22.1826385,88.0525311,0
I#40370,8.58E-07,22.1833272,88.0547934,0
I#4701,8.60E-07,23.0152369,88.302558,0
I#40358,8.61E-07,22.2011386,88.0475801,0
I#2991,8.61E-07,22.9580375,88.1505822,0
I#37092,8.65E-07,22.1444511,88.4049873,0
I#39945,8.70E-07,22.1419699,87.9761947,0
I#40090,8.71E-07,22.1293844,88.1632456,0
I#12183,8.71E-07,22.7379482,89.0627522,0
I#39506,8.75E-07,23.0654131,88.7434104,0
I#40384,8.76E-07,22.1821658,88.0535346,0
I#37135,8.76E-07,22.9201072,88.3785198,0
I#12544,8.78E-07,22.9934295,88.4931859,0
I#40174,8.79E-07,22.1884069,87.981428,0
I#39947,8.81E-07,22.1888595,87.9186902,0
I#12558,8.83E-07,22.7382364,89.0629542,0
I#37089,8.83E-07,22.1176964,88.3228507,0
I#40324,8.83E-07,22.1885431,87.9830579,0
I#35687,8.84E-07,22.3923402,88.9966929,0
I#39586,8.84E-07,23.1054938,88.4600648,0
I#40866,8.84E-07,22.7498465,88.0105124,0
I#40369,8.85E-07,22.1819093,88.0541077,0
I#4664,8.86E-07,22.3058054,89.1062501,0
I#37688,8.90E-07,23.0580276,89.0024422,0
I#12557,8.91E-07,22.72326,89.0750156,0
I#40377,8.95E-07,22.1822719,88.0523388,0
I#9020,8.97E-07,22.5114866,87.8958712,0
I#40171,8.99E-07,22.1954551,87.9313762,0
I#12181,8.99E-07,22.7197104,89.0760582,0
I#40321,9.00E-07,22.1884848,87.9817619,0
I#40111,9.04E-07,22.1866576,87.9212963,0
I#4661,9.05E-07,22.3372658,89.1064411,0
I#41560,9.07E-07,22.6432033,87.9863345,0
I#41534,9.07E-07,22.7260413,87.9944263,0
I#36878,9.08E-07,22.186756,87.9213864,0
I#41564,9.09E-07,22.6646245,87.9976744,0
I#40172,9.09E-07,22.1954551,87.9314245,0
I#12553,9.09E-07,22.7233463,89.075253,0
I#39946,9.11E-07,22.1433935,87.9735178,0
I#37074,9.11E-07,22.8987261,88.403918,0
I#40368,9.13E-07,22.1815797,88.053944,0
I#41021,9.17E-07,22.439671,87.8738674,0
I#40325,9.18E-07,22.1436954,87.9729601,0
I#12548,9.18E-07,22.7197171,89.0763307,0
I#37690,9.18E-07,23.0534054,88.9354088,0
I#40366,9.22E-07,22.1815366,88.0526847,0
I#37687,9.23E-07,23.0580157,89.0029762,0
I#9028,9.23E-07,22.5155694,87.8967184,0
I#4683,9.24E-07,22.1813558,87.9284127,0
I#41565,9.25E-07,22.6725837,87.992277,0
I#41016,9.25E-07,22.4667584,87.9355856,0
I#40793,9.25E-07,22.3152105,88.6643508,0
I#9029,9.27E-07,22.528691,87.8920621,0
I#2131,9.31E-07,22.8838684,87.7873061,0
I#12670,9.32E-07,23.0889501,88.7141993,0
I#40295,9.33E-07,22.2843894,87.9155175,0
I#40794,9.34E-07,22.3135212,88.6677512,0
I#40232,9.34E-07,22.4533354,87.9146018,0
I#40291,9.38E-07,22.1832404,87.9259145,0
I#37689,9.40E-07,23.0534902,88.9357758,0
I#5878,9.43E-07,22.1895053,87.9177903,0
I#12552,9.43E-07,22.7509356,89.1033616,0
I#41812,9.44E-07,22.834306,88.0956933,0
I#3561,9.50E-07,22.881354,88.761804,0
I#40365,9.50E-07,22.1808826,88.0535983,0
I#41338,9.50E-07,23.052475,88.7728417,0
I#41814,9.50E-07,22.7404493,88.0574646,0
I#4670,9.51E-07,22.6905861,89.0446114,0
I#37338,9.55E-07,22.137604,87.8924302,0
I#9048,9.58E-07,22.13608,88.08321,0
I#12732,9.59E-07,22.6905758,89.0440668,0
I#41326,9.61E-07,23.0991122,88.7041272,0
I#40112,9.61E-07,22.18316,87.9258245,0
I#41738,9.61E-07,22.7455186,88.1008035,0
I#41375,9.62E-07,23.0945289,88.7188448,0
I#39526,9.63E-07,22.8889983,87.7775337,0
I#40810,9.66E-07,22.3746158,88.8236135,0
I#41324,9.67E-07,23.1002856,88.7066872,0
I#15454,9.69E-07,22.2313639,87.9257086,0
I#15453,9.78E-07,22.454169,89.0344786,0
I#41734,9.80E-07,22.3298442,88.6466681,0
I#9036,9.80E-07,22.136152,88.0834743,0
I#39963,9.81E-07,22.1360756,88.0832939,0
I#12208,9.81E-07,22.8886241,88.402592,0
I#5879,9.86E-07,22.1897803,87.9173609,0
I#35668,9.86E-07,22.795369,87.7545518,0
I#40235,9.86E-07,22.4344254,87.880052,0
I#12501,9.87E-07,22.8863598,87.7753062,0
I#41841,9.88E-07,22.248345,88.5505431,0
I#40343,9.89E-07,22.2657564,87.9278979,0
I#40305,9.90E-07,22.2891106,87.9165171,0
I#2134,9.90E-07,23.1051517,87.867919,0
I#40003,9.95E-07,22.2581866,87.8975658,0
I#41816,9.95E-07,22.7459106,88.1079607,0
I#40024,9.96E-07,22.2579161,87.8976127,0
I#41815,9.98E-07,22.7529207,88.1024917,0
I#12751,1.00E-06,22.5727708,89.0773003,0
I#40749,1.00E-06,22.8742882,88.3684676,0
I#3577,1.01E-06,22.85657,88.742422,0
I#12193,1.01E-06,23.0391361,88.8851792,0
I#40347,1.01E-06,22.23149,87.9257139,0
I#41452,1.01E-06,22.1283427,88.136319,0
I#41458,1.02E-06,22.1267982,88.1250865,0
I#41570,1.02E-06,22.6433891,88.0192356,0
I#41561,1.02E-06,22.6431771,88.0164964,0
I#40743,1.02E-06,22.8694398,88.3695908,0
I#10079,1.02E-06,22.9707793,88.4370078,0
I#37584,1.02E-06,23.0134332,88.0002253,0
I#9034,1.02E-06,22.1359876,88.0833759,0
I#41562,1.02E-06,22.667567,88.0299719,0
I#40686,1.03E-06,22.8698822,88.3768457,0
I#41367,1.03E-06,23.0559405,88.759137,0
I#3540,1.03E-06,22.928334,88.713018,0
I#41353,1.03E-06,23.0783264,88.7328993,0
I#5803,1.03E-06,22.8575906,87.8461562,0
I#38459,1.03E-06,22.9679263,88.459736,0
I#39525,1.04E-06,22.8580519,87.8454143,0
I#12519,1.04E-06,22.7514351,89.104187,0
I#39960,1.04E-06,22.1360337,88.083562,0
I#40861,1.04E-06,22.6465034,88.0427238,0
I#41453,1.04E-06,22.127409,88.1292831,0
I#40306,1.04E-06,22.2893796,87.9162917,0
I#41571,1.04E-06,22.6623439,88.0080644,0
I#40318,1.04E-06,22.1878547,87.9855118,0
I#10148,1.04E-06,22.9772486,88.4547391,0
I#40184,1.04E-06,22.1681588,87.9168088,0
I#41555,1.04E-06,22.6634122,88.0091698,0
I#40004,1.04E-06,22.28498,87.8812154,0
I#40364,1.04E-06,22.17861,88.0566677,0
I#40296,1.05E-06,22.2993428,87.9089482,0
I#37077,1.05E-06,22.9055218,88.3765631,0
I#40346,1.05E-06,22.2652054,87.9279635,0
I#40297,1.05E-06,22.1415963,87.9771176,0
I#12543,1.05E-06,22.9905492,88.4364256,0
I#9781,1.05E-06,22.9669085,88.4667098,0
I#4693,1.05E-06,23.0430334,88.3680873,0
I#40327,1.05E-06,22.1413458,87.9775587,0
I#39604,1.05E-06,22.2852208,87.8810088,0
I#9045,1.05E-06,22.1870351,88.1183504,0
I#40940,1.05E-06,22.7027519,88.0621535,0
I#10742,1.06E-06,22.8754206,88.375047,0
I#2127,1.06E-06,23.044582,88.8319489,0
I#41640,1.06E-06,22.836184,88.7022042,0
I#40380,1.06E-06,22.1841099,88.0539525,0
I#40348,1.06E-06,22.2581611,87.9269972,0
I#41451,1.06E-06,22.1243392,88.1371209,0
I#41460,1.06E-06,22.1201369,88.1365439,0
I#35667,1.06E-06,23.0050077,88.0434778,0
I#12555,1.06E-06,22.8820875,89.1151253,0
I#12194,1.06E-06,23.0385738,88.8826933,0
I#10912,1.06E-06,22.863759,88.374802,0
I#40022,1.06E-06,22.2581841,87.8975121,0
I#40319,1.06E-06,22.1862353,87.9842254,0
I#39572,1.06E-06,22.9549003,88.0247486,0
I#36709,1.06E-06,23.0449175,88.832587,0
I#37603,1.06E-06,22.9687955,88.431562,0
I#40087,1.06E-06,22.1297307,88.1632391,0
I#40378,1.06E-06,22.1837605,88.0537696,0
I#9046,1.06E-06,22.1868944,88.1195563,0
I#41439,1.06E-06,22.1275304,88.1430238,0
I#40115,1.07E-06,22.1865187,87.991961,0
I#9983,1.07E-06,22.9689338,88.4395121,0
I#10748,1.07E-06,22.8716302,88.3737367,0
I#40381,1.07E-06,22.1839134,88.0543964,0
I#37337,1.07E-06,22.1337948,87.8894588,0
I#40119,1.07E-06,22.1881888,87.9854333,0
I#41455,1.07E-06,22.1201255,88.136599,0
I#12554,1.07E-06,22.8587934,89.0408984,0
I#40006,1.07E-06,22.285124,87.8809177,0
I#41769,1.07E-06,22.959997,88.4606182,0
I#4794,1.07E-06,22.9907852,88.4495759,0
I#4697,1.07E-06,23.0357436,88.3499698,0
I#36712,1.07E-06,23.0481795,88.8530545,0
I#37605,1.08E-06,22.9676892,88.4313367,0
I#41440,1.08E-06,22.1269612,88.1474535,0
I#9044,1.08E-06,22.1511957,88.0942259,0
I#12750,1.08E-06,22.5832965,89.0668593,0
I#41550,1.08E-06,22.6540621,88.0376826,0
I#40164,1.08E-06,22.9609108,88.5175967,0
I#40005,1.08E-06,22.2848857,87.8811322,0
I#40510,1.08E-06,22.8680456,88.3562743,0
I#41333,1.08E-06,23.054224,88.7659252,0
I#39375,1.08E-06,22.9784649,88.489862,0
I#7327,1.08E-06,23.0802633,88.0890541,0
I#40685,1.08E-06,22.8666779,88.3785606,0
I#39641,1.08E-06,22.9794526,88.0331581,0
I#40118,1.09E-06,22.1881676,87.9856269,0
I#39625,1.09E-06,22.9547951,88.0246795,0
I#41654,1.09E-06,22.8482323,88.7023659,0
I#7326,1.09E-06,23.0630649,88.1089027,0
I#3579,1.09E-06,22.92251,88.783651,0
I#40228,1.09E-06,22.1267951,88.1246823,0
I#37162,1.09E-06,22.9584178,88.4611043,0
I#12561,1.09E-06,22.8594373,89.040512,0
I#39622,1.09E-06,23.013423,88.0000291,0
I#40768,1.09E-06,22.8618531,88.3724416,0
I#39613,1.09E-06,23.0048723,88.0433643,0
I#39385,1.09E-06,22.9763971,88.4778603,0
I#38482,1.09E-06,22.9664445,88.4616564,0
I#7339,1.09E-06,23.0804217,88.089107,0
I#7340,1.09E-06,23.0631683,88.1090064,0
I#12195,1.09E-06,23.0374521,88.8751302,0
I#9038,1.09E-06,22.1361986,88.0835621,0
I#5885,1.09E-06,22.2579061,87.8975617,0
I#9033,1.09E-06,22.135917,88.0833336,0
I#12747,1.09E-06,22.5989656,89.1067812,0
I#7359,1.09E-06,23.0807305,88.0884853,0
I#40525,1.09E-06,22.8672731,88.3571178,0
I#40382,1.09E-06,22.1823652,88.053089,0
I#41467,1.10E-06,22.3487322,88.0745717,0
I#40211,1.10E-06,22.190636,87.9862744,0
I#7372,1.10E-06,23.0808393,88.0886175,0
I#38432,1.10E-06,22.9686424,88.4569894,0
I#9040,1.10E-06,22.1363222,88.0836841,0
I#41017,1.10E-06,22.5147604,88.019315,0
I#40163,1.10E-06,22.9646904,88.5268729,0
I#39387,1.10E-06,22.966513,88.4819002,0
I#40086,1.10E-06,22.1681368,88.1408104,0
I#40535,1.10E-06,22.8671781,88.3568462,0
I#39490,1.11E-06,22.4625068,88.6062488,0
I#40438,1.11E-06,22.8688264,88.3541365,0
I#40717,1.11E-06,22.8552368,88.3664322,0
I#40771,1.11E-06,22.8631995,88.3625364,0
I#40463,1.11E-06,22.8687074,88.3587607,0
I#40748,1.11E-06,22.8655599,88.3618077,0
I#12733,1.11E-06,22.6930858,89.0178929,0
I#40669,1.11E-06,22.8666381,88.3773486,0
I#40523,1.11E-06,22.8668435,88.3572563,0
I#40536,1.11E-06,22.8623455,88.3514257,0
I#3573,1.11E-06,22.813829,88.716323,0
I#40644,1.11E-06,22.8600316,88.3547204,0
I#40323,1.11E-06,22.14216,87.9760827,0
I#40486,1.11E-06,22.8707505,88.3587502,0
I#39956,1.11E-06,22.1361445,88.0837016,0
I#41300,1.11E-06,22.881464,88.1762024,0
I#38458,1.12E-06,22.9675798,88.4596356,0
I#3580,1.12E-06,22.923615,88.776976,0
I#40539,1.12E-06,22.8647965,88.3495526,0
I#40320,1.12E-06,22.1854211,87.9840821,0
I#40677,1.12E-06,22.8632607,88.3741017,0
I#12755,1.12E-06,22.5715003,89.0770005,0
I#40678,1.12E-06,22.8659176,88.3772473,0
I#40271,1.12E-06,22.3594867,87.7902548,0
I#40679,1.12E-06,22.8655124,88.3768114,0
I#40753,1.12E-06,22.8723142,88.3609261,0
I#37673,1.12E-06,22.2860612,88.1092832,0
I#40676,1.12E-06,22.8649558,88.3760906,0
I#37587,1.12E-06,22.972519,88.0205084,0
I#38461,1.12E-06,22.9689931,88.4594677,0
I#39382,1.12E-06,22.9774248,88.4829526,0
I#2121,1.12E-06,23.0368535,88.8269036,0
I#40769,1.12E-06,22.8591788,88.354665,0
I#40653,1.12E-06,22.8615043,88.3591257,0
I#41771,1.13E-06,22.9629275,88.4598711,0
I#36713,1.13E-06,23.0475746,88.8537656,0
I#38428,1.13E-06,22.9693043,88.4596984,0
I#41833,1.13E-06,22.7321856,88.1260313,0
I#40699,1.13E-06,22.8617125,88.3690177,0
I#40726,1.13E-06,22.8642082,88.3563131,0
I#40287,1.13E-06,22.1410836,87.9780246,0
I#40446,1.13E-06,22.8688297,88.3514881,0
I#41824,1.13E-06,22.8425454,88.1401144,0
I#40772,1.13E-06,22.8655654,88.3590238,0
I#40400,1.13E-06,22.8710228,88.3568764,0
I#12743,1.13E-06,22.5700865,89.0741137,0
I#40755,1.13E-06,22.8712394,88.3604839,0
I#40740,1.13E-06,22.8716665,88.3604245,0
I#41773,1.13E-06,22.9625928,88.4596431,0
I#39583,1.13E-06,22.2020467,88.7156116,0
I#40344,1.13E-06,22.1915244,88.0631217,0
I#39617,1.13E-06,22.9796915,88.0332872,0
I#40667,1.14E-06,22.8614296,88.3720982,0
I#10011,1.14E-06,22.9678102,88.4277158,0
I#40697,1.14E-06,22.8615367,88.3696048,0
I#40719,1.14E-06,22.8611285,88.3634366,0
I#40721,1.14E-06,22.8601682,88.3631432,0
I#40770,1.14E-06,22.8599197,88.3549963,0
I#40419,1.14E-06,22.8682276,88.3529092,0
I#40383,1.14E-06,22.1820052,88.0529133,0
I#37079,1.14E-06,22.9723337,88.3307795,0
I#40698,1.14E-06,22.8614509,88.3691893,0
I#3307,1.14E-06,22.9478986,88.5481868,0
